16    25     5
16    25     8
16    25     9
16    25    11
16    25    12
16    25    13
16    25    14
16    25    15
16    25    17
16    25    20
16    25    21
16    25    22
16    25    23
16    25    24
16    25    26
16    25    27
16    25    28
16    25    29
16    25    30
16    26     1
16    26     2
16    26     4
16    26     5
16    26     8
16    26     9
16    26    11
16    26    12
16    26    13
16    26    14
16    26    15
16    26    17
16    26    20
16    26    21
16    26    22
16    26    23
16    26    24
16    26    25
16    26    27
16    26    28
16    26    29
16    26    30
16    27     1
16    27     2
16    27     4
16    27     5
16    27     8
16    27    11
16    27    13
16    27    15
16    27    17
16    27    20
16    27    21
16    27    22
16    27    23
16    27    24
16    27    25
16    27    26
16    27    29
16    27    34
16    28     1
16    28     2
16    28     3
16    28     4
16    28     5
16    28     9
16    28    14
16    28    15
16    28    17
16    28    20
16    28    25
16    28    26
16    28    27
16    28    29
16    28    30
16    28    31
16    28    32
16    29     1
16    29     2
16    29     4
16    29     5
16    29     9
16    29    12
16    29    13
16    29    14
16    29    15
16    29    17
16    29    20
16    29    21
16    29    22
16    29    24
16    29    26
16    29    27
16    29    30
16    29    34
16    30     1
16    30     2
16    30     3
16    30     4
16    30     5
16    30     9
16    30    14
16    30    15
16    30    17
16    30    20
16    30    21
16    30    22
16    30    23
16    30    24
16    30    25
16    30    26
16    30    27
16    30    28
16    30    29
16    30    31
16    30    32
16    31     1
16    31     2
16    31     3
16    31     4
16    31     5
16    31     9
16    31    11
16    31    12
16    31    13
16    31    14
16    31    15
16    31    17
16    31    18
16    31    19
16    31    20
16    31    21
16    31    22
16    31    23
16    31    24
16    31    25
16    31    26
16    31    27
16    31    28
16    31    29
16    31    30
16    31    32
16    31    35
16    32     1
16    32     2
16    32     3
16    32     4
16    32     5
16    32     7
16    32     9
16    32    13
16    32    14
16    32    15
16    32    17
16    32    20
16    32    21
16    32    22
16    32    23
16    32    24
16    32    25
16    32    26
16    32    27
16    32    28
16    32    29
16    32    30
16    32    31
16    33     1
16    33     2
16    33     3
16    33     4
16    33     5
16    33     8
16    33     9
16    33    11
16    33    12
16    33    14
16    33    15
16    33    30
16    33    32
16    33    34
16    34     1
16    34     2
16    34     4
16    34     5
16    34     9
16    34    12
16    34    14
16    34    15
16    34    17
16    34    20
16    34    21
16    34    22
16    34    23
16    34    24
16    34    25
16    34    26
16    34    27
16    34    28
16    34    29
16    35     1
16    35     2
16    35     3
16    35     4
16    35     5
16    35     9
16    35    12
16    35    13
16    35    14
16    35    15
16    35    17
16    35    20
16    35    21
16    35    22
16    35    23
16    35    24
16    35    25
16    35    26
16    35    27
16    35    28
16    35    29
16    35    30
16    35    31
16    35    32
16    35    33
16    36     1
16    36     2
16    36     4
16    36     5
16    36     8
16    36     9
16    36    11
16    36    12
16    36    13
16    36    14
16    36    15
16    36    17
16    36    20
16    36    21
16    36    22
16    36    23
16    36    24
16    36    25
16    36    26
16    36    27
16    36    28
16    36    29
16    36    30
16    36    34
17     1     4
17     2     1
17     3     4
17     4     1
17     5     1
17     6     2
17     7     5
17     8     1
17     9     8
17     9    11
17    10    11
17    11     8
17    11     9
17    12     8
17    13     8
17    14    20
17    15     8
17    16     4
17    18     5
17    19     1
17    20     8
17    21     1
17    22     1
17    23     4
17    24     8
17    25     4
17    26     1
17    27     4
17    28     5
17    29     4
17    30    26
17    30    31
17    30    32
17    30    33
17    31    26
17    31    30
17    31    32
17    31    33
17    32    26
17    32    30
17    32    31
17    32    33
17    33    26
17    33    30
17    33    31
17    33    32
17    34     4
17    35    14
17    36    26
18     1     2
18     1     3
18     2     1
18     2     3
18     3     5
18     4     2
18     5    20
18     6     5
18     7     5
18     8    11
18     9    11
18    10     2
18    11    20
18    12    20
18    13    20
18    14     5
18    15    20
18    16    20
18    17     2
18    19    20
18    20     5
18    21    11
18    22    20
18    23    20
18    24    20
18    25    20
18    26    20
18    27    20
18    28     5
18    29    20
18    30     5
18    31     5
18    32     5
18    33     5
18    34    20
18    35     5
18    36    20
19     1     2
19     1     3
19     1     4
19     1    20
19     2     1
19     2     3
19     2     4
19     2    20
19     3     1
19     3     2
19     3     4
19     3    20
19     4     1
19     4     2
19     4     3
19     4    20
19     5     1
19     5     2
19     5     4
19     5    20
19     6     1
19     6     2
19     6    20
19     7     1
19     7     2
19     7    20
19     8     1
19     8     9
19     8    11
19     8    12
19     8    13
19     8    20
19     9     1
19     9    11
19     9    12
19     9    13
19     9    20
19    10     1
19    10    12
19    10    20
19    11     1
19    11     9
19    11    12
19    11    20
19    12     1
19    12     9
19    12    13
19    12    20
19    13     1
19    13    12
19    13    20
19    14     1
19    14     2
19    14     5
19    14    12
19    14    20
19    15     1
19    15    12
19    15    13
19    15    20
19    16     1
19    16    11
19    16    12
19    16    15
19    16    20
19    17     1
19    17     9
19    17    12
19    17    20
19    18     1
19    18     5
19    18    11
19    18    14
19    18    20
19    20     1
19    20     5
19    20     9
19    20    11
19    20    12
19    20    21
19    20    22
19    21     1
19    21     9
19    21    11
19    21    20
19    22     1
19    22    13
19    22    20
19    23     1
19    23     9
19    23    11
19    23    12
19    23    20
19    24     1
19    24    12
19    24    20
19    25     1
19    25    12
19    25    20
19    26     1
19    26    12
19    26    20
19    27     1
19    27    13
19    27    20
19    27    29
19    28     1
19    28    12
19    28    20
19    28    35
19    29     1
19    29     4
19    29     9
19    29    12
19    29    20
19    29    27
19    30     1
19    30     5
19    30    20
19    31     1
19    31     5
19    31    20
19    31    30
19    32     1
19    32     5
19    32    20
19    32    30
19    32    31
19    33     1
19    33     5
19    33    20
19    33    31
19    33    32
19    34     1
19    34    16
19    34    20
19    34    27
19    34    29
19    35     1
19    35     5
19    35    12
19    35    20
19    35    28
19    36     1
19    36    11
19    36    12
19    36    20
19    36    30
20     1     2
20     1     3
20     1    13
20     1    26
20     2     1
20     2     3
20     2    12
20     2    13
20     3     1
20     3     2
20     3     4
20     3     5
20     3    14
20     4     1
20     4     2
20     4     9
20     4    11
20     5     3
20     5    14
20     5    18
20     6     5
20     6    14
20     6    26
20     7     1
20     7     2
20     7     5
20     8     1
20     8     9
20     8    11
20     8    13
20     9     1
20     9     4
20     9     8
20     9    11
20     9    21
20    10     1
20    10     2
20    10    13
20    10    15
20    11     8
20    11    13
20    11    21
20    11    24
20    12     2
20    12     8
20    12    13
20    12    26
20    13    11
20    13    21
20    13    24
20    13    26
20    14     1
20    14     3
20    14     5
20    14    25
20    15    13
20    15    14
20    15    22
20    15    26
20    16     2
20    16    13
20    16    14
20    17     2
20    17    11
20    17    13
20    17    26
20    18     3
20    18     5
20    18    14
20    19    13
20    19    15
20    19    17
20    19    26
20    21     9
20    21    11
20    21    26
20    22    13
20    22    15
20    22    26
20    23     8
20    23     9
20    23    13
20    23    26
20    24     1
20    24    11
20    24    21
20    24    26
20    25     5
20    25    14
20    25    24
20    25    26
20    26    13
20    26    21
20    26    22
20    26    24
20    27    13
20    27    21
20    27    24
20    27    26
20    28     5
20    28    14
20    28    15
20    29     4
20    29     9
20    29    17
20    30     3
20    30     5
20    30    14
20    30    26
20    31     1
20    31     5
20    31    26
20    31    30
20    32     5
20    32    22
20    32    28
20    33     5
20    33    13
20    33    18
20    33    30
20    34    12
20    34    26
20    34    29
20    34    36
20    35    14
20    35    19
20    35    28
20    36     1
20    36    13
20    36    26
20    36    34
21     1     4
21     2     1
21     4     9
21     4    11
21     8    11
21     9    11
21     9    21
21    10     9
21    11     9
21    11    21
21    12    13
21    13    12
21    15     1
21    16     9
21    17     9
21    17    11
21    18     5
21    18    21
21    19     2
21    20    21
21    22     1
21    23     9
21    24    13
21    25    21
21    26     1
21    27    21
21    29     9
21    33     5
21    36    24
22     1     2
22     1     4
22     1    13
22     1    26
22     2     1
22     2     4
22     2    13
22     2    17
22     3     2
22     3     4
22     3     5
22     3     7
22     3    13
22     3    14
22     3    17
22     3    18
22     3    20
22     3    28
22     4     1
22     4     2
22     4     3
22     4    17
22     4    26
22     4    29
22     5     1
22     5     3
22     5     7
22     5    14
22     5    28
22     5    32
22     5    35
22     6     2
22     6     3
22     6     5
22     6     7
22     6    14
22     6    32
22     7     2
22     7     3
22     7     5
22     7    14
22     7    35
22     8     1
22     8     9
22     8    11
22     8    12
22     8    13
22     8    21
22     9     4
22     9    11
22     9    12
22     9    13
22     9    21
22     9    27
22    10     2
22    10     4
22    10    16
22    10    17
22    10    20
22    11     9
22    11    13
22    11    21
22    12     8
22    12     9
22    12    13
22    12    17
22    13     1
22    13     2
22    13    13
22    13    21
22    13    26
22    14     3
22    14     5
22    14    17
22    14    28
22    15     2
22    15     4
22    15    12
22    15    13
22    15    17
22    16     2
22    16     4
22    16    17
22    16    26
22    17     2
22    17     4
22    17    12
22    17    13
22    18     3
22    18     5
22    18    14
22    19     2
22    19     4
22    19    13
22    19    17
22    20     1
22    20     2
22    20    11
22    20    13
22    21     9
22    21    11
22    21    13
22    21    26
22    23     4
22    23    11
22    23    13
22    24     4
22    24    13
22    24    20
22    25     3
22    25    12
22    25    17
22    26     2
22    26     4
22    26    13
22    26    17
22    27     2
22    27     4
22    27     9
22    27    11
22    27    13
22    27    21
22    28     3
22    28     5
22    28    17
22    28    19
22    29     4
22    29     9
22    29    12
22    29    17
22    30     3
22    30     5
22    30    32
22    30    35
22    31     3
22    31     5
22    31    32
22    32     3
22    32     4
22    32     5
22    32    35
22    33     3
22    33     5
22    33    32
22    33    35
22    34     4
22    34    16
22    34    17
22    35     3
22    35     5
22    35    32
22    36     1
22    36    13
22    36    24
23     1     2
23     1     3
23     1     4
23     1     5
23     2     1
23     2     4
23     3     1
23     3     2
23     3     4
23     4     1
23     4     2
23     5     1
23     5     4
23     6     1
23     6     4
23     6     5
23     7     1
23     7     2
23     7     5
23     8     9
23     8    11
23     9    11
23     9    21
23    10     2
23    11     9
23    11    21
23    12     9
23    12    13
23    13    21
23    13    26
23    14     5
23    14    20
23    15    20
23    16    20
23    17     2
23    18     5
23    19     2
23    20    21
23    21    11
23    22    20
23    24    26
23    25    26
23    26    24
23    27     9
23    28    35
23    29    27
23    29    34
23    30     5
23    31    32
23    32    31
23    33    31
23    33    32
23    34    29
